4.236068,0.0,0.0
4.236068,-8.05748,0.0
4.236068,8.05748,0.0
5.236068,0.0,0.0
3.427051,-8.645265,0.0
3.427051,8.645265,0.0
4.427051,-7.469695,0.0
4.427051,7.469695,0.0
3.118034,-6.518638,0.0
3.118034,6.518638,0.0
-1.618034,0.0,0.0
-7.854102,-4.979797,0.0
-7.854102,4.979797,0.0
-6.854102,-3.077684,0.0
-6.854102,3.077684,0.0
-3.427051,-2.489898,0.0
-3.427051,2.489898,0.0
-2.427051,-0.587785,0.0
-2.427051,0.587785,0.0
-2.427051,-2.489898,0.0
-2.427051,2.489898,0.0
-5.236068,0.0,0.0
-5.236068,-4.979797,0.0
-5.236068,4.979797,0.0
-4.236068,0.0,0.0
-4.236068,-1.902113,0.0
-4.236068,1.902113,0.0
-4.236068,-3.077684,0.0
-4.236068,3.077684,0.0
-3.236068,0.0,0.0
-6.045085,-4.392011,0.0
-6.045085,4.392011,0.0
-5.045085,-0.587785,0.0
-5.045085,0.587785,0.0
-5.045085,-5.567582,0.0
-5.045085,-4.392011,0.0
-5.045085,-2.489898,0.0
-5.045085,2.489898,0.0
-5.045085,4.392011,0.0
-5.045085,5.567582,0.0
-8.163119,-0.951057,0.0
-8.163119,0.951057,0.0
-7.163119,-0.951057,0.0
-7.163119,0.951057,0.0
-6.354102,-1.538842,0.0
-6.354102,1.538842,0.0
-8.972136,-1.538842,0.0
-8.972136,1.538842,0.0
-7.972136,-1.538842,0.0
-7.972136,1.538842,0.0
-8.163119,-4.02874,0.0
-8.163119,4.02874,0.0
-7.163119,-4.02874,0.0
-7.163119,4.02874,0.0
-6.354102,-3.440955,0.0
-6.354102,3.440955,0.0
-8.972136,-3.440955,0.0
-8.972136,3.440955,0.0
-7.972136,-3.440955,0.0
-7.972136,3.440955,0.0
-9.281153,-2.489898,0.0
-9.281153,2.489898,0.0
-7.163119,-5.930853,0.0
-7.163119,5.930853,0.0
4.545085,-0.951057,0.0
4.545085,0.951057,0.0
5.545085,-0.951057,0.0
5.545085,0.951057,0.0
7.163119,-0.951057,0.0
7.163119,0.951057,0.0
8.972136,-1.538842,0.0
8.972136,1.538842,0.0
-6.354102,-6.518638,0.0
-6.354102,6.518638,0.0
-9.781153,-0.951057,0.0
-9.781153,0.951057,0.0
3.427051,-7.469695,0.0
3.427051,7.469695,0.0
-3.118034,-3.440955,0.0
-3.118034,-1.538842,0.0
-3.118034,1.538842,0.0
-3.118034,3.440955,0.0
-3.927051,-0.951057,0.0
-3.927051,0.951057,0.0
-3.927051,-4.02874,0.0
-3.927051,4.02874,0.0
-2.927051,-0.951057,0.0
-2.927051,0.951057,0.0
-5.736068,-3.440955,0.0
-5.736068,3.440955,0.0
-4.736068,-3.440955,0.0
-4.736068,-1.538842,0.0
-4.736068,1.538842,0.0
-4.736068,3.440955,0.0
-7.854102,0.0,0.0
-6.854102,0.0,0.0
-6.854102,-1.902113,0.0
-6.854102,1.902113,0.0
-6.045085,-0.587785,0.0
-6.045085,0.587785,0.0
-6.045085,-2.489898,0.0
-6.045085,2.489898,0.0
-8.663119,-0.587785,0.0
-8.663119,0.587785,0.0
-8.663119,-2.489898,0.0
-8.663119,2.489898,0.0
-7.663119,-2.489898,0.0
-7.663119,2.489898,0.0
-6.854102,-4.979797,0.0
-6.854102,4.979797,0.0
5.854102,0.0,0.0
7.472136,0.0,0.0
9.281153,-0.587785,0.0
9.281153,0.587785,0.0
-7.663119,-5.567582,0.0
-7.663119,5.567582,0.0
-6.045085,-5.567582,0.0
-6.045085,5.567582,0.0
-9.472136,0.0,0.0
8.972136,-3.440955,0.0
8.972136,3.440955,0.0
-1.0,0.0,0.0
-5.736068,-1.538842,0.0
-5.736068,1.538842,0.0
-5.736068,-6.518638,0.0
-5.736068,6.518638,0.0
9.281153,-2.489898,0.0
9.281153,2.489898,0.0
3.736068,-6.518638,0.0
3.736068,6.518638,0.0
6.045085,-7.469695,0.0
6.045085,7.469695,0.0
5.236068,-8.05748,0.0
5.236068,8.05748,0.0
-0.5,-1.538842,0.0
-0.5,1.538842,0.0
-1.309017,-0.951057,0.0
-1.309017,0.951057,0.0
-1.309017,-2.126627,0.0
-1.309017,2.126627,0.0
-0.309017,-0.951057,0.0
-0.309017,0.951057,0.0
-2.118034,-1.538842,0.0
-2.118034,1.538842,0.0
-1.618034,-4.979797,0.0
-1.618034,4.979797,0.0
-3.427051,-5.567582,0.0
-3.427051,5.567582,0.0
-2.427051,-5.567582,0.0
-2.427051,5.567582,0.0
-4.236068,-4.979797,0.0
-4.236068,4.979797,0.0
-3.236068,-4.979797,0.0
-3.236068,4.979797,0.0
-0.190983,-2.489898,0.0
-0.190983,2.489898,0.0
4.236068,-3.077684,0.0
4.236068,3.077684,0.0
5.236068,-3.077684,0.0
5.236068,3.077684,0.0
-1.309017,-4.02874,0.0
-1.309017,4.02874,0.0
-2.118034,-4.616525,0.0
-2.118034,-3.440955,0.0
-2.118034,3.440955,0.0
-2.118034,4.616525,0.0
-3.927051,-5.930853,0.0
-3.927051,5.930853,0.0
-2.927051,-4.02874,0.0
-2.927051,4.02874,0.0
-6.045085,-7.469695,0.0
-6.045085,7.469695,0.0
-5.045085,-7.469695,0.0
-5.045085,7.469695,0.0
-3.427051,-7.469695,0.0
-3.427051,7.469695,0.0
-5.236068,-8.05748,0.0
-5.236068,8.05748,0.0
-4.236068,-8.05748,0.0
-4.236068,8.05748,0.0
-3.236068,-8.05748,0.0
-3.236068,8.05748,0.0
5.545085,-2.126627,0.0
5.545085,2.126627,0.0
6.045085,-5.567582,0.0
6.045085,5.567582,0.0
4.236068,-4.979797,0.0
4.236068,4.979797,0.0
-1.0,-4.979797,0.0
-1.0,-3.077684,0.0
-1.0,3.077684,0.0
-1.0,4.979797,0.0
0.0,-3.077684,0.0
0.0,3.077684,0.0
5.236068,-4.979797,0.0
5.236068,4.979797,0.0
-1.809017,-2.489898,0.0
-1.809017,2.489898,0.0
-4.736068,-6.518638,0.0
-4.736068,6.518638,0.0
-0.5,-9.596322,0.0
-0.5,9.596322,0.0
-3.118034,-6.518638,0.0
-3.118034,6.518638,0.0
-3.927051,-7.106424,0.0
-3.927051,7.106424,0.0
6.663119,-5.567582,0.0
6.663119,5.567582,0.0
6.354102,-6.518638,0.0
6.354102,6.518638,0.0
4.545085,-4.02874,0.0
4.545085,4.02874,0.0
5.545085,-7.106424,0.0
5.545085,-5.930853,0.0
5.545085,5.930853,0.0
5.545085,7.106424,0.0
0.809017,-8.645265,0.0
0.809017,8.645265,0.0
0.0,0.0,0.0
1.309017,-0.951057,0.0
1.309017,0.951057,0.0
1.309017,-7.106424,0.0
1.309017,7.106424,0.0
2.309017,-0.951057,0.0
2.309017,0.951057,0.0
2.309017,-7.106424,0.0
2.309017,7.106424,0.0
-0.5,-6.518638,0.0
-0.5,6.518638,0.0
0.5,-6.518638,0.0
0.5,-1.538842,0.0
0.5,1.538842,0.0
0.5,6.518638,0.0
1.5,-6.518638,0.0
1.5,6.518638,0.0
-1.309017,-5.930853,0.0
-1.309017,5.930853,0.0
-0.309017,-7.106424,0.0
-0.309017,-5.930853,0.0
-0.309017,5.930853,0.0
-0.309017,7.106424,0.0
8.163119,-0.951057,0.0
8.163119,0.951057,0.0
7.354102,-1.538842,0.0
7.354102,1.538842,0.0
1.618034,0.0,0.0
1.618034,-1.902113,0.0
1.618034,1.902113,0.0
1.618034,-8.05748,0.0
1.618034,8.05748,0.0
2.618034,-8.05748,0.0
2.618034,8.05748,0.0
6.045085,-2.489898,0.0
6.045085,2.489898,0.0
0.809017,-0.587785,0.0
0.809017,0.587785,0.0
0.809017,-7.469695,0.0
0.809017,7.469695,0.0
-1.0,-8.05748,0.0
-1.0,8.05748,0.0
0.0,-8.05748,0.0
0.0,8.05748,0.0
1.309017,-4.02874,0.0
1.309017,4.02874,0.0
2.309017,-4.02874,0.0
2.309017,4.02874,0.0
0.5,-4.616525,0.0
0.5,-3.440955,0.0
0.5,3.440955,0.0
0.5,4.616525,0.0
-0.309017,-4.02874,0.0
-0.309017,4.02874,0.0
8.472136,0.0,0.0
8.472136,-1.902113,0.0
8.472136,1.902113,0.0
9.472136,0.0,0.0
6.663119,-0.587785,0.0
6.663119,0.587785,0.0
-1.618034,-8.05748,0.0
-1.618034,8.05748,0.0
-2.427051,-7.469695,0.0
-2.427051,7.469695,0.0
7.163119,-4.02874,0.0
7.163119,4.02874,0.0
8.163119,-4.02874,0.0
8.163119,4.02874,0.0
6.354102,-1.538842,0.0
6.354102,1.538842,0.0
6.354102,-4.616525,0.0
6.354102,-3.440955,0.0
6.354102,3.440955,0.0
6.354102,4.616525,0.0
7.354102,-4.616525,0.0
7.354102,-3.440955,0.0
7.354102,3.440955,0.0
7.354102,4.616525,0.0
5.545085,-4.02874,0.0
5.545085,4.02874,0.0
1.618034,-4.979797,0.0
1.618034,-3.077684,0.0
1.618034,3.077684,0.0
1.618034,4.979797,0.0
2.618034,-6.155367,0.0
2.618034,-4.979797,0.0
2.618034,4.979797,0.0
2.618034,6.155367,0.0
0.809017,-5.567582,0.0
0.809017,-2.489898,0.0
0.809017,2.489898,0.0
0.809017,5.567582,0.0
1.809017,-5.567582,0.0
1.809017,5.567582,0.0
0.0,-4.979797,0.0
0.0,4.979797,0.0
-3.927051,-9.008537,0.0
-3.927051,9.008537,0.0
-2.927051,-9.008537,0.0
-2.927051,9.008537,0.0
1.309017,-9.008537,0.0
1.309017,9.008537,0.0
2.309017,-9.008537,0.0
2.309017,9.008537,0.0
0.5,-9.596322,0.0
0.5,9.596322,0.0
-1.309017,-9.008537,0.0
-1.309017,-7.106424,0.0
-1.309017,7.106424,0.0
-1.309017,9.008537,0.0
-0.309017,-9.008537,0.0
-0.309017,9.008537,0.0
-2.118034,-9.596322,0.0
-2.118034,-8.420751,0.0
-2.118034,-6.518638,0.0
-2.118034,6.518638,0.0
-2.118034,8.420751,0.0
-2.118034,9.596322,0.0
8.472136,-4.979797,0.0
8.472136,-3.077684,0.0
8.472136,3.077684,0.0
8.472136,4.979797,0.0
6.663119,-2.489898,0.0
6.663119,2.489898,0.0
7.663119,-5.567582,0.0
7.663119,-2.489898,0.0
7.663119,2.489898,0.0
7.663119,5.567582,0.0
7.354102,-6.518638,0.0
7.354102,6.518638,0.0
2.927051,-9.008537,0.0
2.927051,9.008537,0.0
3.427051,-0.587785,0.0
3.427051,0.587785,0.0
2.618034,0.0,0.0
3.427051,-2.489898,0.0
3.427051,2.489898,0.0
4.427051,-2.489898,0.0
4.427051,2.489898,0.0
2.618034,-1.902113,0.0
2.618034,1.902113,0.0
2.618034,-3.077684,0.0
2.618034,3.077684,0.0
1.809017,-2.489898,0.0
1.809017,2.489898,0.0
3.736068,-3.440955,0.0
3.736068,-1.538842,0.0
3.736068,1.538842,0.0
3.736068,3.440955,0.0
4.736068,-1.538842,0.0
4.736068,1.538842,0.0
2.927051,-0.951057,0.0
2.927051,0.951057,0.0
2.927051,-4.02874,0.0
2.927051,4.02874,0.0
3.427051,-5.567582,0.0
3.427051,5.567582,0.0
4.427051,-5.567582,0.0
4.427051,5.567582,0.0
3.736068,-4.616525,0.0
3.736068,4.616525,0.0
4.736068,-6.518638,0.0
4.736068,6.518638,0.0
